사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2023010100100014,2023년 1월 1일 00시,일요일,인천광역시 부평구 부평동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,40세,상해없음,보행자,남,46세,경상
2023010100100028,2023년 1월 1일 01시,일요일,인천광역시 남동구 구월동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,기타불명,기타불명,미분류,기타불명,승용,남,21세,중상
2023010100100041,2023년 1월 1일 02시,일요일,인천광역시 미추홀구 주안동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,39세,상해없음,이륜,남,27세,경상
2023010100100083,2023년 1월 1일 07시,일요일,인천광역시 중구 운서동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,승용,남,33세,중상
2023010100100096,2023년 1월 1일 08시,일요일,인천광역시 중구 을왕동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,33세,상해없음,승용,남,22세,경상
2023010100100097,2023년 1월 1일 08시,일요일,인천광역시 계양구 임학동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,주차장 - 주차장,승용,남,63세,상해없음,보행자,여,33세,경상
2023010100100120,2023년 1월 1일 10시,일요일,인천광역시 서구 불로동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,여,44세,중상
2023010100100121,2023년 1월 1일 10시,일요일,인천광역시 강화군 내가면,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,서리/결빙,맑음,기타 - 기타,승용,여,48세,상해없음,승용,남,51세,중상
2023010100100139,2023년 1월 1일 11시,일요일,인천광역시 서구 원창동,중상사고,0,2,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,51세,중상
2023010100100158,2023년 1월 1일 12시,일요일,인천광역시 남동구 남촌동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,남,39세,상해없음,승합,남,54세,상해없음
2023010200100004,2023년 1월 2일 00시,월요일,인천광역시 미추홀구 주안동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,기타 - 기타,이륜,남,20세,경상,승용,남,65세,상해없음
2023010200100013,2023년 1월 2일 04시,월요일,인천광역시 미추홀구 주안동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,23세,기타불명,승용,남,56세,경상
2023010200100047,2023년 1월 2일 07시,월요일,인천광역시 서구 가정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,기타,맑음,기타 - 기타,화물,남,59세,상해없음,승용,남,52세,경상
2023010200100071,2023년 1월 2일 08시,월요일,인천광역시 중구 신흥동3가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,22세,기타불명,승용,남,66세,상해없음
2023010200100096,2023년 1월 2일 09시,월요일,인천광역시 미추홀구 도화동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,여,57세,경상
2023010200100097,2023년 1월 2일 09시,월요일,인천광역시 남동구 구월동,경상사고,0,0,3,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,26세,경상,화물,남,61세,경상
2023010200100168,2023년 1월 2일 12시,월요일,인천광역시 미추홀구 숭의동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,63세,상해없음,이륜,남,54세,경상
2023010200100195,2023년 1월 2일 13시,월요일,인천광역시 미추홀구 용현동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,63세,경상,화물,남,47세,상해없음
2023010200100322,2023년 1월 2일 17시,월요일,인천광역시 서구 청라동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,25세,상해없음,승용,여,57세,경상
2023010200100323,2023년 1월 2일 17시,월요일,인천광역시 연수구 선학동,경상사고,0,0,2,0,차대차 - 추돌,차로위반,건조,맑음,단일로 - 고가도로위,승용,남,54세,기타불명,승용,남,27세,경상
2023010200100324,2023년 1월 2일 17시,월요일,인천광역시 연수구 선학동,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 고가도로위,승용,여,62세,상해없음,승용,남,33세,경상
2023010200100358,2023년 1월 2일 18시,월요일,인천광역시 서구 검암동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,주차장 - 주차장,승용,남,40세,상해없음,승용,남,35세,경상
2023010200100397,2023년 1월 2일 19시,월요일,인천광역시 미추홀구 용현동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,61세,상해없음,승용,남,29세,경상
2023010200100398,2023년 1월 2일 19시,월요일,인천광역시 미추홀구 주안동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,맑음,교차로 - 교차로부근,승용,남,66세,상해없음,승용,남,61세,경상
2023010200100431,2023년 1월 2일 21시,월요일,인천광역시 남동구 간석동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,25세,상해없음,승용,남,52세,경상
2023010200100432,2023년 1월 2일 21시,월요일,인천광역시 서구 왕길동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,64세,상해없음,승용,남,49세,상해없음
