사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2019010100100039,2019년 1월 1일 01시,화요일,울산광역시 북구 신천동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,23세,상해없음,승용,남,35세,경상
2019010100100106,2019년 1월 1일 08시,화요일,울산광역시 울주군 청량읍,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,27세,상해없음,화물,남,66세,경상
2019010100100222,2019년 1월 1일 15시,화요일,울산광역시 울주군 서생면,경상사고,0,0,4,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,화물,남,58세,상해없음,승용,남,42세,경상
2019010200100078,2019년 1월 2일 06시,수요일,울산광역시 남구 달동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,단일로 - 기타,승용,여,24세,상해없음,승용,남,31세,중상
2019010200100079,2019년 1월 2일 06시,수요일,울산광역시 동구 화정동,중상사고,0,1,0,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,화물,남,52세,상해없음,이륜,여,49세,중상
2019010200100098,2019년 1월 2일 07시,수요일,울산광역시 울주군 서생면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,승용,남,48세,경상
2019010200100164,2019년 1월 2일 10시,수요일,울산광역시 울주군 청량읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,49세,상해없음,화물,남,51세,경상
2019010200100181,2019년 1월 2일 11시,수요일,울산광역시 북구 정자동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,69세,상해없음,승용,남,33세,경상
2019010200100182,2019년 1월 2일 11시,수요일,울산광역시 울주군 삼남면,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,79세,경상,화물,남,66세,경상
2019010200100227,2019년 1월 2일 13시,수요일,울산광역시 북구 천곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,49세,상해없음,승용,여,39세,경상
2019010200100228,2019년 1월 2일 13시,수요일,울산광역시 울주군 언양읍,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,화물,남,38세,상해없음,보행자,여,57세,중상
2019010200100294,2019년 1월 2일 15시,수요일,울산광역시 울주군 범서읍,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,여,65세,상해없음,보행자,여,37세,경상
2019010200100316,2019년 1월 2일 16시,수요일,울산광역시 남구 신정동,경상사고,0,0,1,0,차량단독 - 기타,기타,건조,맑음,교차로 - 교차로안,승합,남,54세,상해없음,,,,
2019010200100448,2019년 1월 2일 19시,수요일,울산광역시 중구 태화동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,56세,상해없음,보행자,남,42세,중상
2019010200100449,2019년 1월 2일 19시,수요일,울산광역시 동구 방어동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,50세,상해없음,보행자,남,16세,경상
2019010200100495,2019년 1월 2일 21시,수요일,울산광역시 남구 달동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,71세,상해없음,이륜,남,35세,중상
2019010200100496,2019년 1월 2일 21시,수요일,울산광역시 울주군 삼남면,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,화물,남,33세,상해없음,승용,남,51세,경상
2019010300100094,2019년 1월 3일 07시,목요일,울산광역시 울주군 두동면,사망사고,1,0,0,0,차량단독 - 도로외이탈 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,70세,사망,,,,
2019010300100120,2019년 1월 3일 08시,목요일,울산광역시 울주군 온산읍,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,건설기계,남,47세,상해없음,화물,여,62세,중상
2019010300100150,2019년 1월 3일 09시,목요일,울산광역시 울주군 서생면,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,39세,경상,승용,여,60세,경상
2019010300100168,2019년 1월 3일 10시,목요일,울산광역시 동구 일산동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,이륜,남,55세,중상
2019010300100169,2019년 1월 3일 10시,목요일,울산광역시 울주군 온양읍,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,60세,경상,화물,남,45세,경상
2019010300100245,2019년 1월 3일 13시,목요일,울산광역시 중구 반구동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승합,남,71세,상해없음,승용,남,37세,경상
2019010300100246,2019년 1월 3일 13시,목요일,울산광역시 남구 옥동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,71세,상해없음,승용,남,47세,경상
2019010300100421,2019년 1월 3일 18시,목요일,울산광역시 북구 화봉동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,이륜,남,46세,상해없음,승용,남,31세,경상
2019010300100450,2019년 1월 3일 19시,목요일,울산광역시 울주군 웅촌면,중상사고,0,1,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,66세,중상,승용,남,49세,경상
2019010300100492,2019년 1월 3일 21시,목요일,울산광역시 중구 반구동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,27세,상해없음,승용,남,45세,경상
2019010400100091,2019년 1월 4일 07시,금요일,울산광역시 동구 동부동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,이륜,남,30세,경상
2019010400100171,2019년 1월 4일 10시,금요일,울산광역시 북구 정자동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,50세,경상,화물,남,51세,경상
2019010400100195,2019년 1월 4일 11시,금요일,울산광역시 울주군 서생면,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,여,83세,중상
2019010400100343,2019년 1월 4일 17시,금요일,울산광역시 울주군 온산읍,중상사고,0,1,0,0,차대차 - 측면충돌,차로위반,건조,맑음,교차로 - 교차로부근,승용,남,63세,상해없음,승용,여,25세,중상
2019010400100399,2019년 1월 4일 18시,금요일,울산광역시 남구 신정동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,66세,상해없음,승용,여,45세,경상
2019010400100483,2019년 1월 4일 20시,금요일,울산광역시 동구 일산동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,화물,남,34세,상해없음,보행자,남,74세,경상
2019010500100196,2019년 1월 5일 11시,토요일,울산광역시 북구 명촌동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,58세,상해없음,보행자,남,81세,중상
2019010500100224,2019년 1월 5일 12시,토요일,울산광역시 남구 삼산동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,이륜,남,62세,중상
2019010500100375,2019년 1월 5일 17시,토요일,울산광역시 동구 전하동,중상사고,0,2,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,22세,상해없음,이륜,남,58세,중상
2019010500100417,2019년 1월 5일 18시,토요일,울산광역시 북구 신천동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,승용,남,53세,상해없음,보행자,남,32세,경상
2019010500100418,2019년 1월 5일 18시,토요일,울산광역시 중구 성안동,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,50세,상해없음,승합,남,55세,중상
2019010500100446,2019년 1월 5일 19시,토요일,울산광역시 북구 호계동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전거리미확보,건조,맑음,교차로 - 교차로횡단보도내,승용,여,62세,상해없음,보행자,남,44세,중상
2019010500100447,2019년 1월 5일 19시,토요일,울산광역시 울주군 온양읍,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,남,22세,중상
2019010500100516,2019년 1월 5일 23시,토요일,울산광역시 남구 삼산동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,55세,상해없음,승용,남,24세,경상
2019010600100029,2019년 1월 6일 00시,일요일,울산광역시 북구 연암동,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 지하차도(도로)내,승용,남,47세,상해없음,승용,여,56세,경상
2019010600100062,2019년 1월 6일 04시,일요일,울산광역시 동구 전하동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,42세,상해없음,승용,남,53세,경상
2019010600100081,2019년 1월 6일 06시,일요일,울산광역시 남구 신정동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,24세,중상,화물,남,67세,상해없음
2019010600100082,2019년 1월 6일 06시,일요일,울산광역시 울주군 삼동면,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41세,경상,,,,
2019010600100163,2019년 1월 6일 12시,일요일,울산광역시 북구 염포동,중상사고,0,1,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,42세,경상,승용,여,35세,중상
2019010600100187,2019년 1월 6일 13시,일요일,울산광역시 남구 신정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,59세,상해없음,이륜,남,52세,경상
2019010600100207,2019년 1월 6일 14시,일요일,울산광역시 울주군 범서읍,경상사고,0,0,2,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,44세,상해없음,보행자,여,40세,경상
2019010600100335,2019년 1월 6일 20시,일요일,울산광역시 남구 달동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,58세,상해없음,보행자,여,29세,중상
2019010600100356,2019년 1월 6일 22시,일요일,울산광역시 남구 무거동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,50세,상해없음,보행자,남,64세,중상
2019010600100357,2019년 1월 6일 22시,일요일,울산광역시 울주군 온양읍,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,38세,상해없음,승용,남,45세,경상
2019010700100075,2019년 1월 7일 06시,월요일,울산광역시 울주군 온산읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,35세,상해없음,보행자,남,54세,중상
2019010700100163,2019년 1월 7일 09시,월요일,울산광역시 울주군 범서읍,경상사고,0,0,2,0,차대차 - 후진중충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,여,44세,경상,승용,여,36세,경상
2019010700100238,2019년 1월 7일 12시,월요일,울산광역시 남구 달동,중상사고,0,1,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,이륜,남,31세,중상
2019010700100296,2019년 1월 7일 14시,월요일,울산광역시 북구 진장동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,64세,부상신고,승용,남,35세,상해없음
2019010700100297,2019년 1월 7일 14시,월요일,울산광역시 북구 호계동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,27세,상해없음,보행자,여,5세,경상
2019010700100330,2019년 1월 7일 15시,월요일,울산광역시 남구 야음동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,60세,상해없음,승용,남,26세,경상
2019010700100423,2019년 1월 7일 18시,월요일,울산광역시 중구 반구동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승합,남,56세,상해없음
2019010700100424,2019년 1월 7일 18시,월요일,울산광역시 동구 화정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,62세,상해없음,보행자,남,51세,경상
2019010700100425,2019년 1월 7일 18시,월요일,울산광역시 울주군 웅촌면,중상사고,0,3,0,0,차대차 - 측면충돌,과속,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,여,26세,중상
2019010700100527,2019년 1월 7일 22시,월요일,울산광역시 북구 진장동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,25세,상해없음,원동기,여,26세,경상
2019010800100128,2019년 1월 8일 08시,화요일,울산광역시 남구 여천동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,63세,상해없음,화물,남,53세,상해없음
2019010800100246,2019년 1월 8일 12시,화요일,울산광역시 동구 방어동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,여,63세,경상,승용,여,46세,상해없음
2019010800100298,2019년 1월 8일 14시,화요일,울산광역시 북구 호계동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,38세,상해없음,승합,남,55세,경상
2019010800100330,2019년 1월 8일 15시,화요일,울산광역시 중구 성남동,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,화물,남,42세,상해없음,보행자,남,44세,중상
2019010800100331,2019년 1월 8일 15시,화요일,울산광역시 울주군 언양읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,60세,상해없음,보행자,여,82세,중상
2019010800100387,2019년 1월 8일 17시,화요일,울산광역시 울주군 온산읍,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,여,28세,상해없음,보행자,남,55세,사망
2019010800100471,2019년 1월 8일 19시,화요일,울산광역시 울주군 범서읍,경상사고,0,0,3,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,51세,경상,승용,남,58세,경상
2019010900100120,2019년 1월 9일 08시,수요일,울산광역시 중구 학성동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,25세,경상,승용,여,39세,상해없음
