사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020010100100119,2020년 1월 1일 09시,수요일,전라북도 군산시 나운동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,61세,상해없음,승용,남,28세,경상
2020010100100120,2020년 1월 1일 09시,수요일,전라북도 정읍시 구룡동,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,55세,경상,승용,여,66세,중상
2020010100100131,2020년 1월 1일 10시,수요일,전라북도 정읍시 산외면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,남,80세,중상
2020010100100158,2020년 1월 1일 12시,수요일,전라북도 익산시 영등동,부상신고사고,0,0,0,1,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,37세,부상신고,승용,남,26세,상해없음
2020010100100175,2020년 1월 1일 13시,수요일,전라북도 완주군 상관면,경상사고,0,0,2,0,차대차 - 추돌,신호위반,건조,맑음,단일로 - 터널,화물,남,56세,상해없음,승용,남,55세,경상
2020010100100273,2020년 1월 1일 18시,수요일,전라북도 익산시 인화동1가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,이륜,남,24세,경상
2020010100100295,2020년 1월 1일 19시,수요일,전라북도 익산시 모현동1가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,원동기,여,68세,경상,승용,여,32세,상해없음
2020010200100044,2020년 1월 2일 06시,목요일,전라북도 김제시 검산동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,42세,상해없음,화물,남,70세,상해없음
2020010200100066,2020년 1월 2일 07시,목요일,전라북도 전주시 덕진구 금암동,경상사고,0,0,2,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,화물,남,34세,경상
2020010200100119,2020년 1월 2일 09시,목요일,전라북도 임실군 임실읍,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,74세,상해없음,화물,남,46세,경상
2020010200100148,2020년 1월 2일 10시,목요일,전라북도 전주시 완산구 동완산동,경상사고,0,0,3,0,차대차 - 측면충돌,불법유턴,건조,맑음,교차로 - 교차로안,승용,여,55세,경상,승용,남,63세,경상
2020010200100149,2020년 1월 2일 10시,목요일,전라북도 김제시 성덕면,경상사고,0,0,3,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 교량,승용,남,51세,상해없음,화물,남,33세,경상
2020010200100172,2020년 1월 2일 11시,목요일,전라북도 익산시 동산동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,72세,상해없음,보행자,여,79세,중상
2020010200100199,2020년 1월 2일 12시,목요일,전라북도 김제시 서암동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,51세,상해없음,승용,남,48세,경상
2020010200100255,2020년 1월 2일 14시,목요일,전라북도 전주시 덕진구 금암동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,승용,남,20세,경상
2020010200100256,2020년 1월 2일 14시,목요일,전라북도 전주시 덕진구 덕진동2가,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,28세,상해없음,보행자,여,16세,경상
2020010200100288,2020년 1월 2일 15시,목요일,전라북도 전주시 완산구 중화산동2가,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,46세,상해없음,이륜,남,74세,중상
2020010200100325,2020년 1월 2일 16시,목요일,전라북도 전주시 완산구 효자동3가,경상사고,0,0,5,0,차대차 - 측면충돌,차로위반,건조,맑음,교차로 - 교차로부근,승용,여,51세,경상,승용,여,39세,경상
2020010200100326,2020년 1월 2일 16시,목요일,전라북도 익산시 인화동2가,경상사고,0,0,2,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,60세,상해없음,승용,여,61세,경상
2020010200100359,2020년 1월 2일 17시,목요일,전라북도 전주시 덕진구 금암동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,70세,상해없음,보행자,여,27세,경상
2020010200100409,2020년 1월 2일 18시,목요일,전라북도 전주시 덕진구 인후동1가,중상사고,0,1,0,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,41세,기타불명,이륜,남,54세,중상
2020010200100410,2020년 1월 2일 18시,목요일,전라북도 전주시 덕진구 송천동2가,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,57세,기타불명,승용,남,56세,경상
2020010200100480,2020년 1월 2일 20시,목요일,전라북도 익산시 영등동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,이륜,남,47세,경상,화물,남,49세,상해없음
2020010200100517,2020년 1월 2일 21시,목요일,전라북도 정읍시 상동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,여,55세,경상
2020010200100538,2020년 1월 2일 22시,목요일,전라북도 전주시 완산구 중화산동2가,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,53세,상해없음,승용,남,25세,경상
2020010200100539,2020년 1월 2일 22시,목요일,전라북도 전주시 완산구 효자동3가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,56세,중상
2020010200100540,2020년 1월 2일 22시,목요일,전라북도 군산시 신풍동,중상사고,0,1,0,0,차대사람 - 차도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,23세,상해없음,보행자,남,45세,중상
